Fecha,Índice ,Variación anual (%),Variación mensual (%),Variación año corrido (%)
2026-04-30 00:00:00,158.1651,5.68131,0.77983,3.87123
2026-03-31 00:00:00,156.94121,5.55891,0.78085,3.06748
2026-02-28 00:00:00,155.72524,5.29003,1.07706,2.26891
2026-01-31 00:00:00,154.06586,5.3536,1.17916,1.17916
2025-12-31 00:00:00,152.27036,5.09988,0.26681,5.09988
2025-11-30 00:00:00,151.86516,5.30107,0.07198,4.82021
2025-10-31 00:00:00,151.75593,5.51223,0.18418,4.74481
2025-09-30 00:00:00,151.47693,5.17674,0.31963,4.55225
2025-08-31 00:00:00,150.9943,5.09558,0.18768,4.21913
2025-07-31 00:00:00,150.71144,4.90047,0.27625,4.02389
2025-06-30 00:00:00,150.29625,4.82007,0.10318,3.73732
2025-05-31 00:00:00,150.14133,5.05211,0.32007,3.63039
2025-04-30 00:00:00,149.66231,5.16229,0.66311,3.29976
2025-03-31 00:00:00,148.67643,5.09,0.52414,2.61928
2025-02-28 00:00:00,147.90121,5.27659,1.13808,2.08422
2025-01-31 00:00:00,146.23692,5.22298,0.93549,0.93549
2024-12-31 00:00:00,144.88157,5.20306,0.45875,5.20306
2024-11-30 00:00:00,144.21996,5.19736,0.27265,4.72265
2024-10-31 00:00:00,143.82781,5.40613,-0.13437,4.4379
2024-09-30 00:00:00,144.02132,5.80878,0.24222,4.57842
2024-08-31 00:00:00,143.67332,6.12045,0.00168,4.32572
2024-07-31 00:00:00,143.6709,6.86004,0.1994,4.32396
2024-06-30 00:00:00,143.38499,7.18247,0.32478,4.11635
2024-05-31 00:00:00,142.92082,7.15692,0.42529,3.7793
2024-04-30 00:00:00,142.31557,7.16328,0.59391,3.33981
2024-03-31 00:00:00,141.47534,7.36268,0.70262,2.72969
2024-02-29 00:00:00,140.48823,7.73738,1.08658,2.01293
2024-01-31 00:00:00,138.97812,8.34657,0.91639,0.91639
2023-12-31 00:00:00,137.71611,9.27605,0.4533,9.27605
2023-11-30 00:00:00,137.09466,10.14863,0.47165,8.78294
