Fecha,Perspectiva,Concepto,Periodo,Valor
2010,Total nacional,% población en edad de trabajar,I,72.55141
2010,Total nacional,% población en edad de trabajar,II,72.812827
2011,Total nacional,% población en edad de trabajar,I,73.074047
2011,Total nacional,% población en edad de trabajar,II,73.330821
2012,Total nacional,% población en edad de trabajar,I,73.585397
2012,Total nacional,% población en edad de trabajar,II,73.833874
2013,Total nacional,% población en edad de trabajar,I,74.078014
2013,Total nacional,% población en edad de trabajar,II,74.315074
2014,Total nacional,% población en edad de trabajar,I,74.51824
2014,Total nacional,% población en edad de trabajar,II,74.743517
2015,Total nacional,% población en edad de trabajar,I,74.965308
2015,Total nacional,% población en edad de trabajar,II,75.175295
2016,Total nacional,% población en edad de trabajar,I,75.379457
2016,Total nacional,% población en edad de trabajar,II,75.569545
2017,Total nacional,% población en edad de trabajar,I,75.751825
2017,Total nacional,% población en edad de trabajar,II,75.920828
2018,Total nacional,% población en edad de trabajar,I,76.078526
2018,Total nacional,% población en edad de trabajar,II,76.220603
2019,Total nacional,% población en edad de trabajar,I,76.352124
2019,Total nacional,% población en edad de trabajar,II,76.478698
2020,Total nacional,% población en edad de trabajar,I,76.608406
2020,Total nacional,% población en edad de trabajar,II,76.742753
2021,Total nacional,% población en edad de trabajar,I,76.885201
2021,Total nacional,% población en edad de trabajar,II,77.024713
2022,Total nacional,% población en edad de trabajar,I,77.163345
2022,Total nacional,% población en edad de trabajar,II,77.292927
2023,Total nacional,% población en edad de trabajar,I,77.425286
2023,Total nacional,% población en edad de trabajar,II,77.576775
2024,Total nacional,% población en edad de trabajar,I,77.7464
2024,Total nacional,% población en edad de trabajar,II,77.905871
2025,Total nacional,% población en edad de trabajar,I,78.051982
2025,Total nacional,% población en edad de trabajar,II,78.195044
2026,Total nacional,% población en edad de trabajar,I,78.344646
2010,Total nacional,Tasa Global de Participación (TGP),I,67.430026
2010,Total nacional,Tasa Global de Participación (TGP),II,67.993768
2011,Total nacional,Tasa Global de Participación (TGP),I,67.568825
2011,Total nacional,Tasa Global de Participación (TGP),II,68.614416
2012,Total nacional,Tasa Global de Participación (TGP),I,68.907246
2012,Total nacional,Tasa Global de Participación (TGP),II,68.256921
2013,Total nacional,Tasa Global de Participación (TGP),I,67.568971
2013,Total nacional,Tasa Global de Participación (TGP),II,67.954442
2014,Total nacional,Tasa Global de Participación (TGP),I,67.155936
2014,Total nacional,Tasa Global de Participación (TGP),II,67.70756
2015,Total nacional,Tasa Global de Participación (TGP),I,67.194758
2015,Total nacional,Tasa Global de Participación (TGP),II,67.754701
2016,Total nacional,Tasa Global de Participación (TGP),I,66.862126
2016,Total nacional,Tasa Global de Participación (TGP),II,66.878726
2017,Total nacional,Tasa Global de Participación (TGP),I,66.508347
2017,Total nacional,Tasa Global de Participación (TGP),II,66.369272
2018,Total nacional,Tasa Global de Participación (TGP),I,65.613733
2018,Total nacional,Tasa Global de Participación (TGP),II,65.730169
2019,Total nacional,Tasa Global de Participación (TGP),I,64.880756
2019,Total nacional,Tasa Global de Participación (TGP),II,64.632723
2020,Total nacional,Tasa Global de Participación (TGP),I,59.604923
2020,Total nacional,Tasa Global de Participación (TGP),II,61.224646
2021,Total nacional,Tasa Global de Participación (TGP),I,61.42519
2021,Total nacional,Tasa Global de Participación (TGP),II,61.671005
2022,Total nacional,Tasa Global de Participación (TGP),I,63.54709
2022,Total nacional,Tasa Global de Participación (TGP),II,63.712329
2023,Total nacional,Tasa Global de Participación (TGP),I,64.046206
2023,Total nacional,Tasa Global de Participación (TGP),II,64.22862
2024,Total nacional,Tasa Global de Participación (TGP),I,63.790623
2024,Total nacional,Tasa Global de Participación (TGP),II,64.027077
2025,Total nacional,Tasa Global de Participación (TGP),I,64.182798
2025,Total nacional,Tasa Global de Participación (TGP),II,64.415745
2026,Total nacional,Tasa Global de Participación (TGP),I,64.593991
2010,Total nacional,Tasa de Ocupación (TO),I,58.865952
2010,Total nacional,Tasa de Ocupación (TO),II,60.323363
2011,Total nacional,Tasa de Ocupación (TO),I,59.47883
2011,Total nacional,Tasa de Ocupación (TO),II,61.649387
2012,Total nacional,Tasa de Ocupación (TO),I,61.136322
2012,Total nacional,Tasa de Ocupación (TO),II,61.449063
2013,Total nacional,Tasa de Ocupación (TO),I,60.305116
2013,Total nacional,Tasa de Ocupación (TO),II,61.795686
2014,Total nacional,Tasa de Ocupación (TO),I,60.416421
2014,Total nacional,Tasa de Ocupación (TO),II,61.770785
2015,Total nacional,Tasa de Ocupación (TO),I,60.706857
2015,Total nacional,Tasa de Ocupación (TO),II,61.838267
2016,Total nacional,Tasa de Ocupación (TO),I,60.093207
2016,Total nacional,Tasa de Ocupación (TO),II,60.887393
2017,Total nacional,Tasa de Ocupación (TO),I,59.78622
2017,Total nacional,Tasa de Ocupación (TO),II,60.240827
2018,Total nacional,Tasa de Ocupación (TO),I,58.825618
2018,Total nacional,Tasa de Ocupación (TO),II,59.43192
2019,Total nacional,Tasa de Ocupación (TO),I,57.563335
2019,Total nacional,Tasa de Ocupación (TO),II,57.8531
2020,Total nacional,Tasa de Ocupación (TO),I,49.56632
2020,Total nacional,Tasa de Ocupación (TO),II,51.29095
2021,Total nacional,Tasa de Ocupación (TO),I,51.885648
2021,Total nacional,Tasa de Ocupación (TO),II,54.222512
2022,Total nacional,Tasa de Ocupación (TO),I,55.847409
2022,Total nacional,Tasa de Ocupación (TO),II,57.143599
2023,Total nacional,Tasa de Ocupación (TO),I,57.046376
2023,Total nacional,Tasa de Ocupación (TO),II,58.196005
2024,Total nacional,Tasa de Ocupación (TO),I,56.687729
2024,Total nacional,Tasa de Ocupación (TO),II,58.142124
2025,Total nacional,Tasa de Ocupación (TO),I,57.982673
2025,Total nacional,Tasa de Ocupación (TO),II,59.175703
2026,Total nacional,Tasa de Ocupación (TO),I,58.815811
2010,Total nacional,Tasa de Desocupación (TD),I,12.700684
2010,Total nacional,Tasa de Desocupación (TD),II,11.281041
2011,Total nacional,Tasa de Desocupación (TD),I,11.972969
2011,Total nacional,Tasa de Desocupación (TD),II,10.15097
2012,Total nacional,Tasa de Desocupación (TD),I,11.277368
2012,Total nacional,Tasa de Desocupación (TD),II,9.973872
2013,Total nacional,Tasa de Desocupación (TD),I,10.750282
2013,Total nacional,Tasa de Desocupación (TD),II,9.063065
2014,Total nacional,Tasa de Desocupación (TD),I,10.035622
2014,Total nacional,Tasa de Desocupación (TD),II,8.76826
2015,Total nacional,Tasa de Desocupación (TD),I,9.655367
2015,Total nacional,Tasa de Desocupación (TD),II,8.732137
2016,Total nacional,Tasa de Desocupación (TD),I,10.123697
2016,Total nacional,Tasa de Desocupación (TD),II,8.958504
2017,Total nacional,Tasa de Desocupación (TD),I,10.107194
2017,Total nacional,Tasa de Desocupación (TD),II,9.233859
2018,Total nacional,Tasa de Desocupación (TD),I,10.34557
2018,Total nacional,Tasa de Desocupación (TD),II,9.581977
2019,Total nacional,Tasa de Desocupación (TD),I,11.278262
2019,Total nacional,Tasa de Desocupación (TD),II,10.489459
2020,Total nacional,Tasa de Desocupación (TD),I,16.841902
2020,Total nacional,Tasa de Desocupación (TD),II,16.224996
2021,Total nacional,Tasa de Desocupación (TD),I,15.530343
2021,Total nacional,Tasa de Desocupación (TD),II,12.077787
2022,Total nacional,Tasa de Desocupación (TD),I,12.116496
2022,Total nacional,Tasa de Desocupación (TD),II,10.309984
2023,Total nacional,Tasa de Desocupación (TD),I,10.929343
2023,Total nacional,Tasa de Desocupación (TD),II,9.39241
2024,Total nacional,Tasa de Desocupación (TD),I,11.134699
2024,Total nacional,Tasa de Desocupación (TD),II,9.19135
2025,Total nacional,Tasa de Desocupación (TD),I,9.660103
2025,Total nacional,Tasa de Desocupación (TD),II,8.134723
2026,Total nacional,Tasa de Desocupación (TD),I,8.945383
2010,Total nacional,Tasa de Subocupación (TS),I,12.25841
2010,Total nacional,Tasa de Subocupación (TS),II,12.85212
2011,Total nacional,Tasa de Subocupación (TS),I,11.907636
2011,Total nacional,Tasa de Subocupación (TS),II,11.869483
2012,Total nacional,Tasa de Subocupación (TS),I,12.357071
2012,Total nacional,Tasa de Subocupación (TS),II,11.837605
2013,Total nacional,Tasa de Subocupación (TS),I,11.706983
2013,Total nacional,Tasa de Subocupación (TS),II,11.007101
2014,Total nacional,Tasa de Subocupación (TS),I,10.672235
2014,Total nacional,Tasa de Subocupación (TS),II,10.586253
2015,Total nacional,Tasa de Subocupación (TS),I,10.737325
2015,Total nacional,Tasa de Subocupación (TS),II,10.428584
2016,Total nacional,Tasa de Subocupación (TS),I,10.601513
2016,Total nacional,Tasa de Subocupación (TS),II,9.74764
2017,Total nacional,Tasa de Subocupación (TS),I,9.863068
2017,Total nacional,Tasa de Subocupación (TS),II,9.255936
2018,Total nacional,Tasa de Subocupación (TS),I,9.343555
2018,Total nacional,Tasa de Subocupación (TS),II,9.91507
2019,Total nacional,Tasa de Subocupación (TS),I,10.644557
2019,Total nacional,Tasa de Subocupación (TS),II,10.368943
2020,Total nacional,Tasa de Subocupación (TS),I,0.0
2020,Total nacional,Tasa de Subocupación (TS),II,0.0
2021,Total nacional,Tasa de Subocupación (TS),I,7.653996
2021,Total nacional,Tasa de Subocupación (TS),II,7.5811
2022,Total nacional,Tasa de Subocupación (TS),I,8.233011
2022,Total nacional,Tasa de Subocupación (TS),II,8.249514
2023,Total nacional,Tasa de Subocupación (TS),I,8.174322
2023,Total nacional,Tasa de Subocupación (TS),II,8.068552
2024,Total nacional,Tasa de Subocupación (TS),I,8.054838
2024,Total nacional,Tasa de Subocupación (TS),II,7.59698
2025,Total nacional,Tasa de Subocupación (TS),I,7.433825
2025,Total nacional,Tasa de Subocupación (TS),II,7.112411
2026,Total nacional,Tasa de Subocupación (TS),I,6.972771
2010,Total nacional,Población total,I,42768.196333
2010,Total nacional,Población total,II,42993.453333
2011,Total nacional,Población total,I,43217.012833
2011,Total nacional,Población total,II,43434.188167
2012,Total nacional,Población total,I,43648.054333
2012,Total nacional,Población total,II,43856.498667
2013,Total nacional,Población total,I,44062.6305
2013,Total nacional,Población total,II,44266.665667
2014,Total nacional,Población total,I,44810.623167
2014,Total nacional,Población total,II,45017.621667
2015,Total nacional,Población total,I,45233.636333
2015,Total nacional,Población total,II,45463.27
2016,Total nacional,Población total,I,45714.551833
2016,Total nacional,Población total,II,45974.590167
2017,Total nacional,Población total,I,46258.220833
2017,Total nacional,Población total,II,46585.3005
2018,Total nacional,Población total,I,46990.458
2018,Total nacional,Población total,II,47491.744667
2019,Total nacional,Población total,I,48057.232833
2019,Total nacional,Población total,II,48588.381667
2020,Total nacional,Población total,I,49063.446167
2020,Total nacional,Población total,II,49458.496333
2021,Total nacional,Población total,I,49792.044
2021,Total nacional,Población total,II,50090.7035
2022,Total nacional,Población total,I,50363.586833
2022,Total nacional,Población total,II,50626.772
2023,Total nacional,Población total,I,50896.065
2023,Total nacional,Población total,II,51159.686148
2024,Total nacional,Población total,I,51422.381667
2024,Total nacional,Población total,II,51679.6265
2025,Total nacional,Población total,I,51937.355833
2025,Total nacional,Población total,II,52190.373182
2026,Total nacional,Población total,I,52443.219167
2010,Total nacional,Población en edad de trabajar,I,31028.929667
2010,Total nacional,Población en edad de trabajar,II,31304.748833
2011,Total nacional,Población en edad de trabajar,I,31580.420333
2011,Total nacional,Población en edad de trabajar,II,31850.646833
2012,Total nacional,Población en edad de trabajar,I,32118.594167
2012,Total nacional,Población en edad de trabajar,II,32380.952
2013,Total nacional,Población en edad de trabajar,I,32640.7215
2013,Total nacional,Población en edad de trabajar,II,32896.805167
2014,Total nacional,Población en edad de trabajar,I,33392.087833
2014,Total nacional,Población en edad de trabajar,II,33647.753667
2015,Total nacional,Población en edad de trabajar,I,33909.534667
2015,Total nacional,Población en edad de trabajar,II,34177.147333
2016,Total nacional,Población en edad de trabajar,I,34459.381
2016,Total nacional,Población en edad de trabajar,II,34742.788833
2017,Total nacional,Población en edad de trabajar,I,35041.446333
2017,Total nacional,Población en edad de trabajar,II,35367.945833
2018,Total nacional,Población en edad de trabajar,I,35749.647667
2018,Total nacional,Población en edad de trabajar,II,36198.494167
2019,Total nacional,Población en edad de trabajar,I,36692.718167
2019,Total nacional,Población en edad de trabajar,II,37159.761667
2020,Total nacional,Población en edad de trabajar,I,37586.724167
2020,Total nacional,Población en edad de trabajar,II,37955.811667
2021,Total nacional,Población en edad de trabajar,I,38282.713333
2021,Total nacional,Población en edad de trabajar,II,38582.2205
2022,Total nacional,Población en edad de trabajar,I,38862.228333
2022,Total nacional,Población en edad de trabajar,II,39130.913833
2023,Total nacional,Población en edad de trabajar,I,39406.424
2023,Total nacional,Población en edad de trabajar,II,39688.034814
2024,Total nacional,Población en edad de trabajar,I,39979.050333
2024,Total nacional,Población en edad de trabajar,II,40261.463167
2025,Total nacional,Población en edad de trabajar,I,40538.135667
2025,Total nacional,Población en edad de trabajar,II,40810.285182
2026,Total nacional,Población en edad de trabajar,I,41086.454333
2010,Total nacional,Fuerza de trabajo,I,20922.815373
2010,Total nacional,Fuerza de trabajo,II,21285.278176
2011,Total nacional,Fuerza de trabajo,I,21338.51884
2011,Total nacional,Fuerza de trabajo,II,21854.135207
2012,Total nacional,Fuerza de trabajo,I,22132.038733
2012,Total nacional,Fuerza de trabajo,II,22102.240685
2013,Total nacional,Fuerza de trabajo,I,22054.99967
2013,Total nacional,Fuerza de trabajo,II,22354.840228
2014,Total nacional,Fuerza de trabajo,I,22424.769239
2014,Total nacional,Fuerza de trabajo,II,22782.072995
2015,Total nacional,Fuerza de trabajo,I,22785.429739
2015,Total nacional,Fuerza de trabajo,II,23156.623905
2016,Total nacional,Fuerza de trabajo,I,23040.274812
2016,Total nacional,Fuerza de trabajo,II,23235.53448
2017,Total nacional,Fuerza de trabajo,I,23305.486871
2017,Total nacional,Fuerza de trabajo,II,23473.448004
2018,Total nacional,Fuerza de trabajo,I,23456.678437
2018,Total nacional,Fuerza de trabajo,II,23793.331389
2019,Total nacional,Fuerza de trabajo,I,23806.51304
2019,Total nacional,Fuerza de trabajo,II,24017.365699
2020,Total nacional,Fuerza de trabajo,I,22403.537823
2020,Total nacional,Fuerza de trabajo,II,23238.311363
2021,Total nacional,Fuerza de trabajo,I,23515.229539
2021,Total nacional,Fuerza de trabajo,II,23794.042987
2022,Total nacional,Fuerza de trabajo,I,24695.815237
2022,Total nacional,Fuerza de trabajo,II,24931.216675
2023,Total nacional,Fuerza de trabajo,I,25238.31931
2023,Total nacional,Fuerza de trabajo,II,25491.077205
2024,Total nacional,Fuerza de trabajo,I,25502.88544
2024,Total nacional,Fuerza de trabajo,II,25778.237873
2025,Total nacional,Fuerza de trabajo,I,26018.509636
2025,Total nacional,Fuerza de trabajo,II,26288.249147
2026,Total nacional,Fuerza de trabajo,I,26539.380489
2010,Total nacional,Población ocupada,I,18265.474725
2010,Total nacional,Población ocupada,II,18884.07716
2011,Total nacional,Población ocupada,I,18783.664627
2011,Total nacional,Población ocupada,II,19635.728577
2012,Total nacional,Población ocupada,I,19636.127312
2012,Total nacional,Población ocupada,II,19897.791484
2013,Total nacional,Población ocupada,I,19684.025098
2013,Total nacional,Población ocupada,II,20328.806456
2014,Total nacional,Población ocupada,I,20174.30421
2014,Total nacional,Población ocupada,II,20784.481629
2015,Total nacional,Población ocupada,I,20585.412833
2015,Total nacional,Población ocupada,II,21134.55573
2016,Total nacional,Población ocupada,I,20707.747194
2016,Total nacional,Población ocupada,II,21153.978248
2017,Total nacional,Población ocupada,I,20949.956207
2017,Total nacional,Población ocupada,II,21305.942966
2018,Total nacional,Población ocupada,I,21029.951325
2018,Total nacional,Población ocupada,II,21513.459938
2019,Total nacional,Población ocupada,I,21121.55215
2019,Total nacional,Población ocupada,II,21498.074035
2020,Total nacional,Población ocupada,I,18630.355937
2020,Total nacional,Población ocupada,II,19467.896387
2021,Total nacional,Población ocupada,I,19863.233841
2021,Total nacional,Población ocupada,II,20920.24925
2022,Total nacional,Población ocupada,I,21703.547654
2022,Total nacional,Población ocupada,II,22360.812292
2023,Total nacional,Población ocupada,I,22479.93685
2023,Total nacional,Población ocupada,II,23096.850658
2024,Total nacional,Población ocupada,I,22663.2159
2024,Total nacional,Población ocupada,II,23408.869833
2025,Total nacional,Población ocupada,I,23505.094726
2025,Total nacional,Población ocupada,II,24149.772994
2026,Total nacional,Población ocupada,I,24165.331287
2010,Total nacional,Población desocupada,I,2657.340648
2010,Total nacional,Población desocupada,II,2401.201016
2011,Total nacional,Población desocupada,I,2554.854213
2011,Total nacional,Población desocupada,II,2218.40663
2012,Total nacional,Población desocupada,I,2495.911421
2012,Total nacional,Población desocupada,II,2204.449201
2013,Total nacional,Población desocupada,I,2370.974572
2013,Total nacional,Población desocupada,II,2026.033772
2014,Total nacional,Población desocupada,I,2250.465029
2014,Total nacional,Población desocupada,II,1997.591366
2015,Total nacional,Población desocupada,I,2200.016905
2015,Total nacional,Población desocupada,II,2022.068175
2016,Total nacional,Población desocupada,I,2332.527619
2016,Total nacional,Población desocupada,II,2081.556232
2017,Total nacional,Población desocupada,I,2355.530664
2017,Total nacional,Población desocupada,II,2167.505037
2018,Total nacional,Población desocupada,I,2426.727112
2018,Total nacional,Población desocupada,II,2279.87145
2019,Total nacional,Población desocupada,I,2684.96089
2019,Total nacional,Población desocupada,II,2519.291663
2020,Total nacional,Población desocupada,I,3773.181886
2020,Total nacional,Población desocupada,II,3770.414977
2021,Total nacional,Población desocupada,I,3651.995699
2021,Total nacional,Población desocupada,II,2873.793737
2022,Total nacional,Población desocupada,I,2992.267583
2022,Total nacional,Población desocupada,II,2570.404383
2023,Total nacional,Población desocupada,I,2758.382461
2023,Total nacional,Población desocupada,II,2394.226548
2024,Total nacional,Población desocupada,I,2839.66954
2024,Total nacional,Población desocupada,II,2369.36804
2025,Total nacional,Población desocupada,I,2513.41491
2025,Total nacional,Población desocupada,II,2138.476153
2026,Total nacional,Población desocupada,I,2374.049202
2010,Total nacional,Población fuera de la fuerza de trabajo,I,10106.114294
2010,Total nacional,Población fuera de la fuerza de trabajo,II,10019.470657
2011,Total nacional,Población fuera de la fuerza de trabajo,I,10241.901493
2011,Total nacional,Población fuera de la fuerza de trabajo,II,9996.511626
2012,Total nacional,Población fuera de la fuerza de trabajo,I,9986.555433
2012,Total nacional,Población fuera de la fuerza de trabajo,II,10278.711315
2013,Total nacional,Población fuera de la fuerza de trabajo,I,10585.72183
2013,Total nacional,Población fuera de la fuerza de trabajo,II,10541.964939
2014,Total nacional,Población fuera de la fuerza de trabajo,I,10967.318594
2014,Total nacional,Población fuera de la fuerza de trabajo,II,10865.680672
2015,Total nacional,Población fuera de la fuerza de trabajo,I,11124.104928
2015,Total nacional,Población fuera de la fuerza de trabajo,II,11020.523429
2016,Total nacional,Población fuera de la fuerza de trabajo,I,11419.106188
2016,Total nacional,Población fuera de la fuerza de trabajo,II,11507.254353
2017,Total nacional,Población fuera de la fuerza de trabajo,I,11735.959462
2017,Total nacional,Población fuera de la fuerza de trabajo,II,11894.49783
2018,Total nacional,Población fuera de la fuerza de trabajo,I,12292.96923
2018,Total nacional,Población fuera de la fuerza de trabajo,II,12405.162778
2019,Total nacional,Población fuera de la fuerza de trabajo,I,12886.205126
2019,Total nacional,Población fuera de la fuerza de trabajo,II,13142.395968
2020,Total nacional,Población fuera de la fuerza de trabajo,I,15183.186343
2020,Total nacional,Población fuera de la fuerza de trabajo,II,14717.500303
2021,Total nacional,Población fuera de la fuerza de trabajo,I,14767.483794
2021,Total nacional,Población fuera de la fuerza de trabajo,II,14788.177513
2022,Total nacional,Población fuera de la fuerza de trabajo,I,14166.413097
2022,Total nacional,Población fuera de la fuerza de trabajo,II,14199.697159
2023,Total nacional,Población fuera de la fuerza de trabajo,I,14168.10469
2023,Total nacional,Población fuera de la fuerza de trabajo,II,14196.957609
2024,Total nacional,Población fuera de la fuerza de trabajo,I,14476.164893
2024,Total nacional,Población fuera de la fuerza de trabajo,II,14483.225294
2025,Total nacional,Población fuera de la fuerza de trabajo,I,14519.626031
2025,Total nacional,Población fuera de la fuerza de trabajo,II,14522.036035
2026,Total nacional,Población fuera de la fuerza de trabajo,I,14547.073845
2010,Total nacional,Población subocupada,I,2564.80448
2010,Total nacional,Población subocupada,II,2735.609498
2011,Total nacional,Población subocupada,I,2540.913173
2011,Total nacional,Población subocupada,II,2593.972861
2012,Total nacional,Población subocupada,I,2734.871812
2012,Total nacional,Población subocupada,II,2616.376044
2013,Total nacional,Población subocupada,I,2581.975012
2013,Total nacional,Población subocupada,II,2460.61986
2014,Total nacional,Población subocupada,I,2393.224029
2014,Total nacional,Población subocupada,II,2411.767891
2015,Total nacional,Población subocupada,I,2446.545541
2015,Total nacional,Población subocupada,II,2414.907896
2016,Total nacional,Población subocupada,I,2442.617794
2016,Total nacional,Población subocupada,II,2264.916243
2017,Total nacional,Población subocupada,I,2298.636119
2017,Total nacional,Población subocupada,II,2172.687329
2018,Total nacional,Población subocupada,I,2191.687735
2018,Total nacional,Población subocupada,II,2359.125348
2019,Total nacional,Población subocupada,I,2534.097844
2019,Total nacional,Población subocupada,II,2490.346985
2020,Total nacional,Población subocupada,I,0.0
2020,Total nacional,Población subocupada,II,0.0
2021,Total nacional,Población subocupada,I,1799.854742
2021,Total nacional,Población subocupada,II,1803.850189
2022,Total nacional,Población subocupada,I,2033.209122
2022,Total nacional,Población subocupada,II,2056.704276
2023,Total nacional,Población subocupada,I,2063.06152
2023,Total nacional,Población subocupada,II,2056.760929
2024,Total nacional,Población subocupada,I,2054.216095
2024,Total nacional,Población subocupada,II,1958.367678
2025,Total nacional,Población subocupada,I,1934.170466
2025,Total nacional,Población subocupada,II,1869.728373
2026,Total nacional,Población subocupada,I,1850.530331
2010,Total nacional,Fuerza de trabajo potencial,I,0.0
2010,Total nacional,Fuerza de trabajo potencial,II,0.0
2011,Total nacional,Fuerza de trabajo potencial,I,0.0
2011,Total nacional,Fuerza de trabajo potencial,II,0.0
2012,Total nacional,Fuerza de trabajo potencial,I,0.0
2012,Total nacional,Fuerza de trabajo potencial,II,0.0
2013,Total nacional,Fuerza de trabajo potencial,I,0.0
2013,Total nacional,Fuerza de trabajo potencial,II,0.0
2014,Total nacional,Fuerza de trabajo potencial,I,0.0
2014,Total nacional,Fuerza de trabajo potencial,II,0.0
2015,Total nacional,Fuerza de trabajo potencial,I,0.0
2015,Total nacional,Fuerza de trabajo potencial,II,0.0
2016,Total nacional,Fuerza de trabajo potencial,I,0.0
2016,Total nacional,Fuerza de trabajo potencial,II,0.0
2017,Total nacional,Fuerza de trabajo potencial,I,0.0
2017,Total nacional,Fuerza de trabajo potencial,II,0.0
2018,Total nacional,Fuerza de trabajo potencial,I,0.0
2018,Total nacional,Fuerza de trabajo potencial,II,0.0
2019,Total nacional,Fuerza de trabajo potencial,I,0.0
2019,Total nacional,Fuerza de trabajo potencial,II,0.0
2020,Total nacional,Fuerza de trabajo potencial,I,0.0
2020,Total nacional,Fuerza de trabajo potencial,II,0.0
2021,Total nacional,Fuerza de trabajo potencial,I,1556.870224
2021,Total nacional,Fuerza de trabajo potencial,II,1314.444191
2022,Total nacional,Fuerza de trabajo potencial,I,1694.065189
2022,Total nacional,Fuerza de trabajo potencial,II,1663.368538
2023,Total nacional,Fuerza de trabajo potencial,I,1724.664393
2023,Total nacional,Fuerza de trabajo potencial,II,1720.797203
2024,Total nacional,Fuerza de trabajo potencial,I,1639.767633
2024,Total nacional,Fuerza de trabajo potencial,II,1485.522395
2025,Total nacional,Fuerza de trabajo potencial,I,1517.025562
2025,Total nacional,Fuerza de trabajo potencial,II,1552.025974
2026,Total nacional,Fuerza de trabajo potencial,I,1469.345318
2010,Total región Caribe,% población en edad de trabajar,I,68.92919
2010,Total región Caribe,% población en edad de trabajar,II,69.095303
2011,Total región Caribe,% población en edad de trabajar,I,69.262557
2011,Total región Caribe,% población en edad de trabajar,II,69.430723
2012,Total región Caribe,% población en edad de trabajar,I,69.602883
2012,Total región Caribe,% población en edad de trabajar,II,69.778173
2013,Total región Caribe,% población en edad de trabajar,I,69.957617
2013,Total región Caribe,% población en edad de trabajar,II,70.138739
2014,Total región Caribe,% población en edad de trabajar,I,70.32401
2014,Total región Caribe,% población en edad de trabajar,II,70.510456
2015,Total región Caribe,% población en edad de trabajar,I,70.701172
2015,Total región Caribe,% población en edad de trabajar,II,70.891
2016,Total región Caribe,% población en edad de trabajar,I,71.082964
2016,Total región Caribe,% población en edad de trabajar,II,71.269657
2017,Total región Caribe,% población en edad de trabajar,I,71.453412
2017,Total región Caribe,% población en edad de trabajar,II,71.629681
2018,Total región Caribe,% población en edad de trabajar,I,71.800535
2018,Total región Caribe,% población en edad de trabajar,II,71.967278
2019,Total región Caribe,% población en edad de trabajar,I,72.130355
2019,Total región Caribe,% población en edad de trabajar,II,72.287411
2020,Total región Caribe,% población en edad de trabajar,I,72.441588
2020,Total región Caribe,% población en edad de trabajar,II,72.593745
2021,Total región Caribe,% población en edad de trabajar,I,72.747903
2021,Total región Caribe,% población en edad de trabajar,II,72.901339
2022,Total región Caribe,% población en edad de trabajar,I,73.053609
2022,Total región Caribe,% población en edad de trabajar,II,73.195754
2023,Total región Caribe,% población en edad de trabajar,I,73.345564
2023,Total región Caribe,% población en edad de trabajar,II,73.534376
2024,Total región Caribe,% población en edad de trabajar,I,73.75734
2024,Total región Caribe,% población en edad de trabajar,II,73.966068
2025,Total región Caribe,% población en edad de trabajar,I,74.151351
2025,Total región Caribe,% población en edad de trabajar,II,74.334646
2026,Total región Caribe,% población en edad de trabajar,I,74.528651
2010,Total región Caribe,Tasa Global de Participación (TGP),I,62.910917
2010,Total región Caribe,Tasa Global de Participación (TGP),II,64.270649
2011,Total región Caribe,Tasa Global de Participación (TGP),I,64.055302
2011,Total región Caribe,Tasa Global de Participación (TGP),II,65.039469
2012,Total región Caribe,Tasa Global de Participación (TGP),I,67.261966
2012,Total región Caribe,Tasa Global de Participación (TGP),II,65.809014
2013,Total región Caribe,Tasa Global de Participación (TGP),I,64.736221
2013,Total región Caribe,Tasa Global de Participación (TGP),II,65.894134
2014,Total región Caribe,Tasa Global de Participación (TGP),I,64.55769
2014,Total región Caribe,Tasa Global de Participación (TGP),II,66.422017
2015,Total región Caribe,Tasa Global de Participación (TGP),I,66.175971
2015,Total región Caribe,Tasa Global de Participación (TGP),II,67.304407
2016,Total región Caribe,Tasa Global de Participación (TGP),I,66.251545
2016,Total región Caribe,Tasa Global de Participación (TGP),II,66.733723
2017,Total región Caribe,Tasa Global de Participación (TGP),I,66.642301
2017,Total región Caribe,Tasa Global de Participación (TGP),II,67.381063
2018,Total región Caribe,Tasa Global de Participación (TGP),I,65.624045
2018,Total región Caribe,Tasa Global de Participación (TGP),II,67.491639
2019,Total región Caribe,Tasa Global de Participación (TGP),I,66.675759
2019,Total región Caribe,Tasa Global de Participación (TGP),II,66.209916
2020,Total región Caribe,Tasa Global de Participación (TGP),I,60.553392
2020,Total región Caribe,Tasa Global de Participación (TGP),II,61.467203
2021,Total región Caribe,Tasa Global de Participación (TGP),I,63.089605
2021,Total región Caribe,Tasa Global de Participación (TGP),II,62.297138
2022,Total región Caribe,Tasa Global de Participación (TGP),I,62.637259
2022,Total región Caribe,Tasa Global de Participación (TGP),II,63.591903
2023,Total región Caribe,Tasa Global de Participación (TGP),I,63.303426
2023,Total región Caribe,Tasa Global de Participación (TGP),II,62.294791
2024,Total región Caribe,Tasa Global de Participación (TGP),I,60.416097
2024,Total región Caribe,Tasa Global de Participación (TGP),II,61.534088
2025,Total región Caribe,Tasa Global de Participación (TGP),I,61.581101
2025,Total región Caribe,Tasa Global de Participación (TGP),II,61.97354
2026,Total región Caribe,Tasa Global de Participación (TGP),I,61.93348
2010,Total región Caribe,Tasa de Ocupación (TO),I,56.045204
