Fecha,Perspectiva,Grupo,Concepto,Periodo,Valor
2023,Total nacional,Población ocupada,Ninguno,Oct - Dic,2714.4488173333334
2023,Total nacional,Población ocupada,Ninguno,Nov - Ene,2694.9434073333337
2023,Total nacional,Población ocupada,Ninguno,Dic - Feb,2641.6110773333335
2024,Total nacional,Población ocupada,Ninguno,Ene - Mar,2638.447542
2024,Total nacional,Población ocupada,Ninguno,Feb - Abr,2634.1468119999995
2024,Total nacional,Población ocupada,Ninguno,Mar - May,2608.927836
2024,Total nacional,Población ocupada,Ninguno,Abr - Jun,2585.0619366666665
2024,Total nacional,Población ocupada,Ninguno,May - Jul,2629.2330356666666
2024,Total nacional,Población ocupada,Ninguno,Jun - Ago,2633.463903
2024,Total nacional,Población ocupada,Ninguno,Jul - Sep,2647.345417666667
2024,Total nacional,Población ocupada,Ninguno,Ago - Oct,2563.6177916666666
2024,Total nacional,Población ocupada,Ninguno,Sep - Nov,2563.073671666667
2024,Total nacional,Población ocupada,Ninguno,Oct - Dic,2596.2717589999997
2024,Total nacional,Población ocupada,Ninguno,Nov - Ene,2612.561746
2024,Total nacional,Población ocupada,Ninguno,Dic - Feb,2642.461368
2025,Total nacional,Población ocupada,Ninguno,Ene - Mar,2643.271354
2025,Total nacional,Población ocupada,Ninguno,Feb - Abr,2606.429397
2025,Total nacional,Población ocupada,Ninguno,Mar - May,2579.418946
2025,Total nacional,Población ocupada,Ninguno,Abr - Jun,2544.718379
2025,Total nacional,Población ocupada,Ninguno,May - Jul,2605.67688
2025,Total nacional,Población ocupada,Ninguno,Jun - Ago,2555.014618
2025,Total nacional,Población ocupada,Ninguno,Jul - Sep,2554.75932
2025,Total nacional,Población ocupada,Ninguno,Ago - Oct,2552.797057
2025,Total nacional,Población ocupada,Ninguno,Sep - Nov,2649.808881
2025,Total nacional,Población ocupada,Ninguno,Oct - Dic,2594.707648
2025,Total nacional,Población ocupada,Ninguno,Nov - Ene,2535.152
2025,Total nacional,Población ocupada,Ninguno,Dic - Feb,2480.230896
2026,Total nacional,Población ocupada,Ninguno,Ene - Mar,2497.991369
2026,Total nacional,Población ocupada,Ninguno,Feb - Abr,2512.142456
2021,Total nacional,Población ocupada,Básica primaria,Ene - Mar,3824.392799333333
2021,Total nacional,Población ocupada,Básica primaria,Feb - Abr,3874.5735340000006
2021,Total nacional,Población ocupada,Básica primaria,Mar - May,3759.2374560000003
2021,Total nacional,Población ocupada,Básica primaria,Abr - Jun,3751.379120333333
2021,Total nacional,Población ocupada,Básica primaria,May - Jul,3812.1929553333334
2021,Total nacional,Población ocupada,Básica primaria,Jun - Ago,3974.9801133333335
2021,Total nacional,Población ocupada,Básica primaria,Jul - Sep,4032.6154316666666
2021,Total nacional,Población ocupada,Básica primaria,Ago - Oct,4098.638515333333
2021,Total nacional,Población ocupada,Básica primaria,Sep - Nov,4104.948074333333
2021,Total nacional,Población ocupada,Básica primaria,Oct - Dic,4087.9358513333336
2021,Total nacional,Población ocupada,Básica primaria,Nov - Ene,4016.1560526666667
2021,Total nacional,Población ocupada,Básica primaria,Dic - Feb,4040.6195413333335
2022,Total nacional,Población ocupada,Básica primaria,Ene - Mar,4105.594899333333
2022,Total nacional,Población ocupada,Básica primaria,Feb - Abr,4195.952950666667
2022,Total nacional,Población ocupada,Básica primaria,Mar - May,4135.827964666667
2022,Total nacional,Población ocupada,Básica primaria,Abr - Jun,4168.001411666667
2022,Total nacional,Población ocupada,Básica primaria,May - Jul,4164.484157333333
2022,Total nacional,Población ocupada,Básica primaria,Jun - Ago,4200.686243333334
2022,Total nacional,Población ocupada,Básica primaria,Jul - Sep,4222.247930666666
2022,Total nacional,Población ocupada,Básica primaria,Ago - Oct,4277.353190666666
2022,Total nacional,Población ocupada,Básica primaria,Sep - Nov,4332.864957999999
2022,Total nacional,Población ocupada,Básica primaria,Oct - Dic,4254.738138333333
2022,Total nacional,Población ocupada,Básica primaria,Nov - Ene,4155.782585
2022,Total nacional,Población ocupada,Básica primaria,Dic - Feb,4216.301515333334
2023,Total nacional,Población ocupada,Básica primaria,Ene - Mar,4333.714987333334
2023,Total nacional,Población ocupada,Básica primaria,Feb - Abr,4363.491460666667
2023,Total nacional,Población ocupada,Básica primaria,Mar - May,4259.024654333333
2023,Total nacional,Población ocupada,Básica primaria,Abr - Jun,4220.144863333334
2023,Total nacional,Población ocupada,Básica primaria,May - Jul,4250.9280376666675
2023,Total nacional,Población ocupada,Básica primaria,Jun - Ago,4276.772836
2023,Total nacional,Población ocupada,Básica primaria,Jul - Sep,4255.622646333333
2023,Total nacional,Población ocupada,Básica primaria,Ago - Oct,4343.070282666667
2023,Total nacional,Población ocupada,Básica primaria,Sep - Nov,4299.3365650000005
2023,Total nacional,Población ocupada,Básica primaria,Oct - Dic,4236.453845
2023,Total nacional,Población ocupada,Básica primaria,Nov - Ene,4117.866630666666
2023,Total nacional,Población ocupada,Básica primaria,Dic - Feb,4126.690937333333
2024,Total nacional,Población ocupada,Básica primaria,Ene - Mar,4160.7221549999995
2024,Total nacional,Población ocupada,Básica primaria,Feb - Abr,4153.198654
2024,Total nacional,Población ocupada,Básica primaria,Mar - May,4115.561965666667
2024,Total nacional,Población ocupada,Básica primaria,Abr - Jun,4116.3156346666665
2024,Total nacional,Población ocupada,Básica primaria,May - Jul,4141.651294333333
2024,Total nacional,Población ocupada,Básica primaria,Jun - Ago,4193.079449666667
2024,Total nacional,Población ocupada,Básica primaria,Jul - Sep,4227.660267333333
2024,Total nacional,Población ocupada,Básica primaria,Ago - Oct,4330.275047666666
2024,Total nacional,Población ocupada,Básica primaria,Sep - Nov,4350.098600333334
2024,Total nacional,Población ocupada,Básica primaria,Oct - Dic,4315.182171666667
2024,Total nacional,Población ocupada,Básica primaria,Nov - Ene,4205.413509
2024,Total nacional,Población ocupada,Básica primaria,Dic - Feb,4257.142253
2025,Total nacional,Población ocupada,Básica primaria,Ene - Mar,4330.24091
2025,Total nacional,Población ocupada,Básica primaria,Feb - Abr,4367.92369
2025,Total nacional,Población ocupada,Básica primaria,Mar - May,4308.066043
2025,Total nacional,Población ocupada,Básica primaria,Abr - Jun,4226.029924
2025,Total nacional,Población ocupada,Básica primaria,May - Jul,4228.449497
2025,Total nacional,Población ocupada,Básica primaria,Jun - Ago,4267.185006
2025,Total nacional,Población ocupada,Básica primaria,Jul - Sep,4287.936596
2025,Total nacional,Población ocupada,Básica primaria,Ago - Oct,4356.051466
2025,Total nacional,Población ocupada,Básica primaria,Sep - Nov,4398.615138
2025,Total nacional,Población ocupada,Básica primaria,Oct - Dic,4480.616834
2025,Total nacional,Población ocupada,Básica primaria,Nov - Ene,4370.040488
2025,Total nacional,Población ocupada,Básica primaria,Dic - Feb,4238.015033
2026,Total nacional,Población ocupada,Básica primaria,Ene - Mar,4192.485338
2026,Total nacional,Población ocupada,Básica primaria,Feb - Abr,4191.554389
2021,Total nacional,Población ocupada,Básica secundaria^,Ene - Mar,1021.3292333333333
2021,Total nacional,Población ocupada,Básica secundaria^,Feb - Abr,997.0034836666665
2021,Total nacional,Población ocupada,Básica secundaria^,Mar - May,1005.4801823333333
2021,Total nacional,Población ocupada,Básica secundaria^,Abr - Jun,977.196724
2021,Total nacional,Población ocupada,Básica secundaria^,May - Jul,983.9001463333334
2021,Total nacional,Población ocupada,Básica secundaria^,Jun - Ago,925.935332
2021,Total nacional,Población ocupada,Básica secundaria^,Jul - Sep,922.2805950000001
2021,Total nacional,Población ocupada,Básica secundaria^,Ago - Oct,937.1716993333334
2021,Total nacional,Población ocupada,Básica secundaria^,Sep - Nov,951.433159
2021,Total nacional,Población ocupada,Básica secundaria^,Oct - Dic,1000.9342173333334
2021,Total nacional,Población ocupada,Básica secundaria^,Nov - Ene,970.5539893333334
2021,Total nacional,Población ocupada,Básica secundaria^,Dic - Feb,1042.9783850000001
2022,Total nacional,Población ocupada,Básica secundaria^,Ene - Mar,991.4872076666667
2022,Total nacional,Población ocupada,Básica secundaria^,Feb - Abr,1013.5495683333334
2022,Total nacional,Población ocupada,Básica secundaria^,Mar - May,965.7521233333333
2022,Total nacional,Población ocupada,Básica secundaria^,Abr - Jun,985.2767206666667
2022,Total nacional,Población ocupada,Básica secundaria^,May - Jul,1021.605987
2022,Total nacional,Población ocupada,Básica secundaria^,Jun - Ago,1021.3913083333333
2022,Total nacional,Población ocupada,Básica secundaria^,Jul - Sep,1049.6684006666667
2022,Total nacional,Población ocupada,Básica secundaria^,Ago - Oct,1050.887062
2022,Total nacional,Población ocupada,Básica secundaria^,Sep - Nov,1096.4677153333334
2022,Total nacional,Población ocupada,Básica secundaria^,Oct - Dic,1103.000795
2022,Total nacional,Población ocupada,Básica secundaria^,Nov - Ene,1094.86072
2022,Total nacional,Población ocupada,Básica secundaria^,Dic - Feb,1043.7326203333332
2023,Total nacional,Población ocupada,Básica secundaria^,Ene - Mar,1032.7089376666665
2023,Total nacional,Población ocupada,Básica secundaria^,Feb - Abr,1030.4732683333332
2023,Total nacional,Población ocupada,Básica secundaria^,Mar - May,1019.3981383333333
2023,Total nacional,Población ocupada,Básica secundaria^,Abr - Jun,1031.602228
2023,Total nacional,Población ocupada,Básica secundaria^,May - Jul,1053.5946373333334
2023,Total nacional,Población ocupada,Básica secundaria^,Jun - Ago,1108.7753533333334
2023,Total nacional,Población ocupada,Básica secundaria^,Jul - Sep,1086.215804
2023,Total nacional,Población ocupada,Básica secundaria^,Ago - Oct,1064.0348040000001
2023,Total nacional,Población ocupada,Básica secundaria^,Sep - Nov,1056.8064676666665
2023,Total nacional,Población ocupada,Básica secundaria^,Oct - Dic,1071.0955156666669
2023,Total nacional,Población ocupada,Básica secundaria^,Nov - Ene,1071.1084566666668
2023,Total nacional,Población ocupada,Básica secundaria^,Dic - Feb,1017.8528420000001
2024,Total nacional,Población ocupada,Básica secundaria^,Ene - Mar,1027.7281033333331
2024,Total nacional,Población ocupada,Básica secundaria^,Feb - Abr,1024.5335116666665
2024,Total nacional,Población ocupada,Básica secundaria^,Mar - May,1060.7720676666665
2024,Total nacional,Población ocupada,Básica secundaria^,Abr - Jun,1061.6691573333335
2024,Total nacional,Población ocupada,Básica secundaria^,May - Jul,1072.5335476666667
2024,Total nacional,Población ocupada,Básica secundaria^,Jun - Ago,1102.5603936666666
2024,Total nacional,Población ocupada,Básica secundaria^,Jul - Sep,1069.1308783333332
2024,Total nacional,Población ocupada,Básica secundaria^,Ago - Oct,1096.4653863333333
2024,Total nacional,Población ocupada,Básica secundaria^,Sep - Nov,1059.1884146666666
2024,Total nacional,Población ocupada,Básica secundaria^,Oct - Dic,1074.7350533333333
2024,Total nacional,Población ocupada,Básica secundaria^,Nov - Ene,1031.810057
2024,Total nacional,Población ocupada,Básica secundaria^,Dic - Feb,1064.024112
2025,Total nacional,Población ocupada,Básica secundaria^,Ene - Mar,1060.026336
2025,Total nacional,Población ocupada,Básica secundaria^,Feb - Abr,1070.529264
2025,Total nacional,Población ocupada,Básica secundaria^,Mar - May,1063.770061
2025,Total nacional,Población ocupada,Básica secundaria^,Abr - Jun,1076.663965
2025,Total nacional,Población ocupada,Básica secundaria^,May - Jul,1088.929097
2025,Total nacional,Población ocupada,Básica secundaria^,Jun - Ago,1089.502112
2025,Total nacional,Población ocupada,Básica secundaria^,Jul - Sep,1082.339795
2025,Total nacional,Población ocupada,Básica secundaria^,Ago - Oct,1121.363874
2025,Total nacional,Población ocupada,Básica secundaria^,Sep - Nov,1120.291758
2025,Total nacional,Población ocupada,Básica secundaria^,Oct - Dic,1156.683267
2025,Total nacional,Población ocupada,Básica secundaria^,Nov - Ene,1074.70721
2025,Total nacional,Población ocupada,Básica secundaria^,Dic - Feb,1048.004633
2026,Total nacional,Población ocupada,Básica secundaria^,Ene - Mar,1040.797375
2026,Total nacional,Población ocupada,Básica secundaria^,Feb - Abr,1063.499061
2021,Total nacional,Población ocupada,Educación media*^,Ene - Mar,6732.299625
2021,Total nacional,Población ocupada,Educación media*^,Feb - Abr,6821.7431793333335
2021,Total nacional,Población ocupada,Educación media*^,Mar - May,6820.720198
2021,Total nacional,Población ocupada,Educación media*^,Abr - Jun,6839.589115
2021,Total nacional,Población ocupada,Educación media*^,May - Jul,6950.465612
2021,Total nacional,Población ocupada,Educación media*^,Jun - Ago,7022.371191666666
2021,Total nacional,Población ocupada,Educación media*^,Jul - Sep,7097.239964333334
2021,Total nacional,Población ocupada,Educación media*^,Ago - Oct,7271.312330666667
2021,Total nacional,Población ocupada,Educación media*^,Sep - Nov,7373.4258709999995
2021,Total nacional,Población ocupada,Educación media*^,Oct - Dic,7418.743053000001
2021,Total nacional,Población ocupada,Educación media*^,Nov - Ene,7372.569073666667
2021,Total nacional,Población ocupada,Educación media*^,Dic - Feb,7427.257977666667
2022,Total nacional,Población ocupada,Educación media*^,Ene - Mar,7452.986175000001
2022,Total nacional,Población ocupada,Educación media*^,Feb - Abr,7580.978672333334
2022,Total nacional,Población ocupada,Educación media*^,Mar - May,7593.094465333333
2022,Total nacional,Población ocupada,Educación media*^,Abr - Jun,7704.364266
2022,Total nacional,Población ocupada,Educación media*^,May - Jul,7683.770060333333
2022,Total nacional,Población ocupada,Educación media*^,Jun - Ago,7662.907664333333
2022,Total nacional,Población ocupada,Educación media*^,Jul - Sep,7637.203933
2022,Total nacional,Población ocupada,Educación media*^,Ago - Oct,7825.131376666667
2022,Total nacional,Población ocupada,Educación media*^,Sep - Nov,7836.483890666666
2022,Total nacional,Población ocupada,Educación media*^,Oct - Dic,7875.0585206666665
2022,Total nacional,Población ocupada,Educación media*^,Nov - Ene,7656.735305333333
2022,Total nacional,Población ocupada,Educación media*^,Dic - Feb,7747.548091666667
2023,Total nacional,Población ocupada,Educación media*^,Ene - Mar,7726.390824666666
2023,Total nacional,Población ocupada,Educación media*^,Feb - Abr,7909.3391636666665
2023,Total nacional,Población ocupada,Educación media*^,Mar - May,7922.271807
2023,Total nacional,Población ocupada,Educación media*^,Abr - Jun,7990.516793333333
2023,Total nacional,Población ocupada,Educación media*^,May - Jul,7973.743333333333
2023,Total nacional,Población ocupada,Educación media*^,Jun - Ago,7992.418553333333
2023,Total nacional,Población ocupada,Educación media*^,Jul - Sep,7992.018703999999
2023,Total nacional,Población ocupada,Educación media*^,Ago - Oct,7999.539491666666
2023,Total nacional,Población ocupada,Educación media*^,Sep - Nov,8074.693006333334
2023,Total nacional,Población ocupada,Educación media*^,Oct - Dic,8184.891558333334
2023,Total nacional,Población ocupada,Educación media*^,Nov - Ene,8039.217428999999
2023,Total nacional,Población ocupada,Educación media*^,Dic - Feb,7966.011806666666
2024,Total nacional,Población ocupada,Educación media*^,Ene - Mar,7901.363871333334
2024,Total nacional,Población ocupada,Educación media*^,Feb - Abr,8048.047210333333
2024,Total nacional,Población ocupada,Educación media*^,Mar - May,8163.581295
2024,Total nacional,Población ocupada,Educación media*^,Abr - Jun,8252.859480000001
2024,Total nacional,Población ocupada,Educación media*^,May - Jul,8269.314402000002
2024,Total nacional,Población ocupada,Educación media*^,Jun - Ago,8279.095579666666
2024,Total nacional,Población ocupada,Educación media*^,Jul - Sep,8263.159755333334
2024,Total nacional,Población ocupada,Educación media*^,Ago - Oct,8404.003572
2024,Total nacional,Población ocupada,Educación media*^,Sep - Nov,8519.038610666667
2024,Total nacional,Población ocupada,Educación media*^,Oct - Dic,8678.626648666666
2024,Total nacional,Población ocupada,Educación media*^,Nov - Ene,8570.769899
2024,Total nacional,Población ocupada,Educación media*^,Dic - Feb,8601.766842
2025,Total nacional,Población ocupada,Educación media*^,Ene - Mar,8658.138487
2025,Total nacional,Población ocupada,Educación media*^,Feb - Abr,8711.965399
2025,Total nacional,Población ocupada,Educación media*^,Mar - May,8679.138142
2025,Total nacional,Población ocupada,Educación media*^,Abr - Jun,8553.377353
2025,Total nacional,Población ocupada,Educación media*^,May - Jul,8663.916631
2025,Total nacional,Población ocupada,Educación media*^,Jun - Ago,8610.155058
2025,Total nacional,Población ocupada,Educación media*^,Jul - Sep,8680.325945
2025,Total nacional,Población ocupada,Educación media*^,Ago - Oct,8708.718704
2025,Total nacional,Población ocupada,Educación media*^,Sep - Nov,8853.561955
2025,Total nacional,Población ocupada,Educación media*^,Oct - Dic,8908.689995
2025,Total nacional,Población ocupada,Educación media*^,Nov - Ene,8685.709264
2025,Total nacional,Población ocupada,Educación media*^,Dic - Feb,8589.16954
2026,Total nacional,Población ocupada,Educación media*^,Ene - Mar,8552.326746
2026,Total nacional,Población ocupada,Educación media*^,Feb - Abr,8770.266304
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Ene - Mar,2060.951482
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Feb - Abr,2098.0548746666664
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Mar - May,2204.4760286666665
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Abr - Jun,2257.8523586666665
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,May - Jul,2268.0905273333337
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Jun - Ago,2300.9224823333334
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Jul - Sep,2340.2902656666665
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Ago - Oct,2330.350833
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Sep - Nov,2333.8028016666667
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Oct - Dic,2339.6059923333337
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Nov - Ene,2401.7723763333333
2021,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Dic - Feb,2449.626013333333
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Ene - Mar,2499.6709596666665
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Feb - Abr,2568.618290666667
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Mar - May,2642.45397
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Abr - Jun,2691.3421176666666
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,May - Jul,2669.9375486666668
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Jun - Ago,2683.8351116666668
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Jul - Sep,2696.8749176666665
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Ago - Oct,2673.2015146666668
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Sep - Nov,2615.9065036666666
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Oct - Dic,2586.29289
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Nov - Ene,2650.705053
2022,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Dic - Feb,2637.4505696666665
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Ene - Mar,2638.8041076666664
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Feb - Abr,2703.1027906666664
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Mar - May,2838.4723303333335
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Abr - Jun,2910.650745333334
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,May - Jul,2914.326786333333
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Jun - Ago,2864.9235793333332
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Jul - Sep,2864.860328666667
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Ago - Oct,2790.305429
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Sep - Nov,2789.7935450000004
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Oct - Dic,2735.707663333333
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Nov - Ene,2782.3197106666667
2023,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Dic - Feb,2814.806730666667
2024,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Ene - Mar,2850.868328666667
2024,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Feb - Abr,2841.2893869999994
2024,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Mar - May,2854.2532499999998
2024,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Abr - Jun,2825.0296476666667
2024,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,May - Jul,2891.355532
2024,Total nacional,Población ocupada,Técnica profesional y Tecnológica^^,Jun - Ago,2929.7252913333336
