Fecha,USD,EUR,JPY,GBP,CHF,COP,% Moneda extranjera
2005-07-31,82.04710383155087,11.44605816221226,1.513881160611729,0.8404723570243623,0.0,4.1524844886007575,95.84751551139922
2005-08-31,81.33332359408374,12.232933178315061,1.48724002175765,0.8495670756173591,0.0,4.096936130226176,95.90306386977382
2005-09-30,82.68650199500706,10.6820743072144,1.494351532442224,0.8631898866089819,0.0,4.273882278727313,95.72611772127267
2005-10-31,84.70125042561071,8.612663816871777,1.475210941683729,0.8759077360340111,0.0,4.334967079799786,95.66503292020022
2005-11-30,84.65278901943879,8.417529703903327,1.4486596692167004,0.857824157276669,0.0,4.623197450164534,95.37680254983547
2005-12-31,82.63105607081314,8.11592811209572,2.306006715352176,0.8248014825272156,0.0,6.122207619211741,93.87779238078825
2006-01-31,81.4320689093597,8.285090702213477,2.278063497292454,0.8529366455707562,0.0,7.1518402455636165,92.84815975443638
2006-02-28,81.55128888656174,8.133167059184327,2.26783762007595,0.8416130429115886,0.0,7.206093391266406,92.79390660873361
2006-03-31,80.57114374681498,7.748700720477959,2.3088253649063133,0.8651871149617841,0.0,8.50614305283896,91.49385694716105
2006-04-30,80.4994171815278,8.031451515233753,2.3640289866461246,0.9058944625313673,0.0,8.19920785406096,91.80079214593904
2006-05-31,80.73429498038627,8.082164093021852,2.394421904163715,0.9336644367268082,0.0,7.85545458570137,92.14454541429863
2006-06-30,80.90550666983431,8.18271006769971,2.369297048007983,0.9444952872803872,0.0,7.59799092717761,92.4020090728224
2006-07-31,81.37127087789814,7.702151992048504,2.2012957045108577,0.9057106897138518,0.0,7.819570735828646,92.18042926417135
2006-08-31,80.22547003600684,7.566011831139968,2.15020648732882,0.9017664710865089,0.0,9.156545174437857,90.84345482556213
2006-09-30,80.57701032374418,7.25422172441013,2.0285446756582624,0.8551085611256944,0.0,9.285114715061736,90.71488528493826
2006-10-31,80.46609655740009,7.194915228676218,2.007742644932172,0.8598652573358108,0.0,9.471380311655695,90.52861968834429
2006-11-30,80.53163711980508,7.1542143529045905,1.973113029882286,0.8619375767700409,0.0,9.47909792063799,90.520902079362
2006-12-31,80.9287949159541,6.893868484283165,1.8759818243948039,0.8349559364409459,0.0,9.46639883892699,90.53360116107301
2007-01-31,81.11522443636981,6.798314879238562,1.8146452707496104,0.839315871349615,0.0,9.432499542292389,90.56750045770761
2007-02-28,80.5609777464267,6.999128429943806,1.849196373923755,0.8521567631559168,0.0,9.738540686549822,90.26145931345017
2007-03-31,80.36827164398562,7.042924950654017,1.834089942522751,0.8574068282274548,0.0,9.897306634610159,90.10269336538985
2007-04-30,79.92986470956959,7.151387390013644,1.8208002217787265,0.8674471547465177,0.0,10.230500523891521,89.76949947610848
2007-05-31,79.36001705785452,6.911621031853237,1.779906104209212,0.8512968563171711,0.0,11.097158949765856,88.90284105023414
2007-06-30,75.96942206401465,6.866841413497422,1.7203084661558727,0.8531601329688755,0.0,14.590267923363198,85.40973207663683
2007-07-31,75.7889214313549,6.963913795641079,1.72040590814196,0.8751242541303614,0.0,14.651634610731712,85.3483653892683
2007-08-31,76.78641938603867,7.052923923575579,1.7966465361072232,0.8787413325570756,0.0,13.48526882172144,86.51473117827855
2007-09-30,75.92409727444921,7.176743807894848,1.7624073693970592,0.8746190059646972,0.0,14.262132542294193,85.7378674577058
2007-10-31,75.58277317472938,7.295622817906425,1.7675431912548845,0.8931213534542553,0.0,14.460939462655059,85.53906053734494
2007-11-30,75.89416045610928,7.344730680535938,1.8183904298946385,0.8850084268179172,0.0,14.0577100066422,85.94228999335776
2007-12-31,76.1013706318798,7.177804053760309,1.756561571361034,0.8483268570016343,0.0,14.115936885997204,85.88406311400279
2008-01-31,78.87217293639442,4.135706030812866,1.7468544844342433,0.8262922428034858,0.0,14.418974305554979,85.58102569444502
2008-02-29,78.75451802375227,4.226303929719131,1.8397061657852753,0.0,0.0,15.179471880743323,84.82052811925668
2008-03-31,78.55277759789574,4.321034240281782,1.8599787066443867,0.0,0.0,15.266209455178092,84.73379054482191
2008-04-30,78.35611332199221,4.254191631846033,1.8087067740269642,0.0,0.0,16.0,84.41901172786523
2008-05-31,77.38102246326835,4.147620110995886,1.7891166333456614,0.0,0.0,16.6822407923901,83.31775920760991
2008-06-30,77.47824209488948,4.19963740464008,1.7675684756879133,0.0,0.0,16.554552024782534,83.44544797521746
2008-07-31,76.79417582448484,4.0663968048007755,1.6981391939907664,0.0,0.0,17.441288176723628,82.55871182327638
2008-08-31,77.98266742830837,3.8915660032483057,1.6745306091009258,0.0,0.0,16.451235959342398,83.5487640406576
2008-09-30,79.55858378147161,3.8369484734538126,1.7299159310479242,0.0,0.0,14.87455181402665,85.12544818597335
2008-10-31,81.14362086894118,3.512446280082028,1.7793995468572348,0.0,0.0,13.564533304119546,86.43546669588044
2008-11-30,81.02583936482489,3.407564762355326,1.783863462360686,0.0,0.0,13.78273241045909,86.21726758954091
2008-12-31,80.63779969507894,3.596622661900629,1.8239893508684897,0.0,0.0,13.941588292151948,86.05841170784807
2009-01-31,82.34865977631391,3.2927633893571486,1.7775864095447111,0.0,0.0,12.580990424784241,87.41900957521575
2009-02-28,83.02038107223942,3.274113031590551,1.6912263665546774,0.0,0.0,12.01427952961536,87.98572047038465
2009-03-31,83.3215681842554,3.3040612149220037,1.64245451727339,0.0,0.0,11.7319160835492,88.2680839164508
2009-04-30,82.453736402032,3.2046047869491696,1.5992854006635489,0.0,0.0,12.742373410355265,87.25762658964473
2009-05-31,81.66159046678918,3.2293445640649336,1.5686809281028276,0.0,0.0,13.540384041043046,86.45961595895693
2009-06-30,81.80301761612235,3.1929236595938653,1.552575909234818,0.0,0.0,13.451482815048973,86.54851718495102
2009-07-31,81.22060756519059,3.1785427444248677,1.544041305828161,0.0,0.0,14.05680838455636,85.94319161544362
2009-08-31,81.28047444815016,3.181876249388554,1.5551818339520938,0.0,0.0,13.982467468509205,86.0175325314908
2009-09-30,80.54698134183653,3.20388147965384,1.5791996789000424,0.0,0.0,14.6699374996096,85.33006250039041
2009-10-31,81.86660748175508,3.0931611272830493,1.5057378730474027,0.0,0.0,13.534493517914473,86.46550648208554
2009-11-30,80.58662803048338,2.94697234603578,3.274295610579731,0.0,0.0,13.192104012901101,86.8078959870989
2009-12-31,81.46000829599507,2.7768868421443402,3.0129362017289845,0.0,0.0,12.750168660131592,87.2498313398684
2010-01-31,81.0,3.0,3.0,0.0,0.0,13.0,87.0
2010-02-28,83.23226318229143,2.2500995536002732,2.7437159391661283,0.0,0.0,11.773921324942165,88.22607867505783
2010-03-31,83.16893927281086,2.224696236552943,2.6957463563041584,0.0,0.0,11.91061813433204,88.08938186566797
2010-04-30,81.75825696571628,2.0980733880355356,2.487102351496932,0.0,0.0,13.65656729475124,86.34343270524876
2010-05-31,81.76502211733315,1.9026409209313428,2.582447536464716,0.0,0.0,13.749889425270794,86.2501105747292
2010-06-30,81.42575090498865,1.8733351554070976,2.630250504205675,0.0,0.0,14.070663435398576,85.92933656460143
2010-07-31,80.68127982303866,1.9881255284498665,2.6859167790528247,0.0,0.0,14.644677869458661,85.35532213054135
2010-08-31,79.17221097201104,1.9061361056067556,2.7173846922291025,0.0,0.0,16.204268230153104,83.79573176984691
2010-09-30,78.96055938101846,2.021025791565206,2.7093467235201363,0.0,0.0,16.30906810389621,83.69093189610379
2010-10-31,79.2327929701157,2.0448454505317493,2.792709864136144,0.0,0.0,15.92965171521637,84.07034828478363
2010-11-30,79.99990486685536,1.88777079301207,2.7180870659047027,0.0,0.0,15.394237274227862,84.60576272577214
2010-12-31,80.15862509974853,1.8963952891747609,2.753964942463834,0.0,0.0,15.19101466861287,84.80898533138713
2011-01-31,79.79145698280836,1.925219238109615,2.7144377112539897,0.0,0.0,15.568886067828034,84.43111393217197
2011-02-28,80.01200186725113,1.9457731223810042,2.724220890523604,0.0,0.0,15.318004119844266,84.68199588015572
2011-03-31,79.88783881951976,1.9897701700687116,2.688365921219443,0.0,0.0,15.4340250891921,84.56597491080791
2011-04-30,79.00482456455804,2.0552983336186825,2.715039213461238,0.0,0.0,16.224837888362035,83.77516211163795
2011-05-31,80.20228767073125,0.8828730212780177,2.772286559717173,0.0,0.0,16.142552748273562,83.85744725172644
2011-06-30,79.90257355465347,0.8710344232602536,2.777267803966427,0.0,0.0,16.449124218119852,83.55087578188015
2011-07-31,81.00536787146956,0.8127087938426789,2.7238683619310913,0.0,0.0,15.458054972756678,84.54194502724333
2011-08-31,81.02268126604523,0.8094640445390076,2.74648666679374,0.0,0.0,15.421368022622023,84.57863197737797
2011-09-30,81.94362049364166,0.7655021910145147,2.758488513580706,0.0,0.0,14.532388801763119,85.46761119823687
2011-10-31,81.6831873362646,0.7858570027711325,2.7052213806923153,0.0,0.0,14.825734280271952,85.17426571972804
2011-11-30,82.46420092086908,0.7091020798179098,2.7263098098139635,0.0,0.0,14.100387189499056,85.89961281050094
2011-12-01,82.5531831246621,0.6602182277888525,2.7054007429666544,0.0,0.0,14.081197904582393,85.91880209541762
2012-01-01,81.71174191849221,0.6589878875014604,2.7036199299534185,0.0,0.0,14.925650264052928,85.07434973594708
2012-02-01,81.49252868661718,0.6697662723786296,2.5431928308005274,0.0,0.0,15.294512210203662,84.70548778979634
2012-03-01,81.69683075261214,0.664817925741847,2.504620599105693,0.0,0.0,15.133730722540326,84.86626927745966
2012-04-01,81.42429904543344,0.655229804642305,2.5717991492350345,0.0,0.0,15.348672000689225,84.65132799931078
2012-05-01,81.81441390585131,0.5762100938081137,2.648907436814255,0.0,0.0,14.960468563526314,85.0395314364737
2012-06-01,81.53032615649923,0.574255431210879,2.5930975896712583,0.0,0.0,15.302320822618626,84.69767917738137
2012-07-01,81.50634836186774,0.5585097979820134,2.6508851994750673,0.0,0.0,15.284256640675176,84.71574335932482
2012-08-01,81.77807451283186,0.57340637639622,2.645894842746346,0.0,0.0,15.002624268025569,84.99737573197443
2012-09-30,80.18976902704061,0.5673404636388049,2.6181588612937263,0.0,0.0,16.62473164802687,83.37526835197313
2012-10-31,80.45525272113319,0.5785881396115521,2.558395445452162,0.0,0.0,16.407763693803112,83.5922363061969
2012-11-30,80.36665175948326,0.5328089049904083,2.494776896025057,0.0,0.0,16.605762439501266,83.3942375604987
2012-12-31,81.10139385677664,0.5172380174509719,1.5646169431587635,0.0,0.0,16.816751182613633,83.18324881738637
2013-01-31,81.43516102053661,0.5245677604644887,1.4649016520960547,0.0,0.0,16.57536956690284,83.42463043309716
2013-02-28,81.87925141593945,0.5089395408643529,1.4580082645108554,0.0,0.0,16.153800778685365,83.84619922131465
2013-03-01,82.00370960190048,0.49973736682754716,1.4353360924032323,0.0,0.0,16.06121693886874,83.93878306113126
2013-04-30,82.00192417289843,0.5193111938406995,1.3847826774668603,0.0,0.0,16.093981955794003,83.906018044206
2013-05-31,82.43663533300338,0.4664621897381809,1.3512543782050028,0.0,0.0,15.74564809905343,84.25435190094657
2013-06-30,82.6504539153094,0.45704462609308316,1.3743093819494834,0.0,0.0,15.518192076648047,84.48180792335197
2013-07-31,82.34509486952493,0.4657990903521818,1.385141562173093,0.0,0.0,15.803964477949789,84.19603552205021
2013-08-31,82.86711756475856,0.0,1.3854870351741733,0.0,0.0,15.285546518671907,84.25260459993272
2013-09-30,83.85103928752903,0.44287508544441645,1.2997809262265054,0.0,0.0,14.406304700800037,85.59369529919995
2013-10-31,83.65739831916596,0.44234226873599647,1.2954863794806655,0.0,0.0,14.604773032617373,85.39522696738263
2013-11-30,83.96283770893783,0.3974533145510666,1.2547524255578342,0.0,0.0,14.384956550953266,85.61504344904674
2013-12-31,84.17104272577754,0.3923814789685913,1.207702102608951,0.0,0.0,14.228873692644925,85.77112630735509
2014-01-31,85.45590276154081,0.3589187708947189,1.1792217995030774,0.0,0.0,13.005956668061383,86.99404333193861
2014-02-28,85.64188315867477,0.36670097551041636,1.180624444074099,0.0,0.0,12.810791421740708,87.18920857825928
2014-03-31,85.2701218465121,0.36493081833918184,1.1664022907405562,0.0,0.0,13.198545044408167,86.80145495559182
2014-04-30,85.07876365337293,0.3664825123360857,1.1739437546837685,0.0,0.0,13.380810079607208,86.61918992039278
2014-05-31,85.2295375656817,0.3204108340294632,1.1891424067951184,0.0,0.0,13.260909193493731,86.73909080650627
2014-06-30,85.0865983297781,0.31820560980322843,1.1955767509415092,0.0,0.0,13.399619309477151,86.60038069052283
2014-07-31,85.04257195177374,0.31107052767807675,1.1790554236470316,0.0,0.0,13.467302096901149,86.53269790309885
2014-08-31,85.32237429792858,0.3075209323180886,1.1718374219052896,0.0,0.0,13.19826734784805,86.80173265215194
2014-09-30,86.12187638904807,0.29646890974023454,1.1213293319703757,0.0,0.0,12.460325369241305,87.53967463075868
2014-10-31,86.72581441614575,0.28453319761532414,1.061321075577694,0.0,0.0,11.928331310661223,88.07166868933876
2014-11-30,87.47982167317421,0.2449340877434192,1.0184150180939682,0.0,0.0,11.2568292209884,88.7431707790116
2014-12-31,88.47377310690105,0.23347400125925608,1.0002427589269196,0.0,0.0,10.292510132912762,89.70748986708723
2015-01-31,89.08422241089808,0.20847755842346652,0.9838088647377905,0.0,0.0,9.72349116594068,90.27650883405933
2015-02-28,89.32987659530102,0.2070163189958384,0.9666661463576188,0.0,0.0,9.496440939345531,90.50355906065447
2015-03-31,89.96137088491051,0.19299235636870937,0.9436804369654649,0.0,0.0,8.901956321755309,91.09804367824468
2015-04-30,89.32291152822894,0.2008686548596528,0.9394466434115363,0.0,0.0,9.536773173499881,90.46322682650013
2015-05-31,89.8237520062957,0.16305178195095588,0.9166457835743153,0.0,0.0,9.096550428179016,90.90344957182097
2015-06-30,89.96122209391888,0.16368904744046797,0.9330396790958423,0.0,0.0,8.942049179544794,91.05795082045518
2015-07-31,90.76577281586795,0.1638262405824219,0.9301549205681359,0.0,0.0,8.140246022981485,91.85975397701851
2015-08-31,91.23304382900712,0.16854564703424985,0.9648481197046166,0.0,0.0,7.633562404254023,92.36643759574599
2015-09-30,91.73126277897617,0.15965197704141612,0.9355349964400813,0.0,0.0,7.173550247542318,92.82644975245768
2015-10-31,92.66712556363831,0.9114895678974438,0.9260690768176834,0.0,0.0,5.495315791646541,94.50468420835342
2015-11-30,93.0272240050666,0.8492303425007173,0.9183297726935385,0.0,0.0,5.205215879739148,94.79478412026086
2015-12-31,91.6137241243762,2.53721485385574,0.9077265504081209,0.0,0.0,4.941334471359934,95.05866552864006
2016-01-31,91.82847373131695,2.5346306985275717,0.9188162935771963,0.0,0.0,4.718079276578283,95.28192072342172
2016-02-29,91.83601082169608,2.526253215692381,0.969045959422251,0.0,0.0,4.6686900031892975,95.3313099968107
2016-03-31,85.41541231426426,6.027046844526468,1.5688548716412378,0.0,0.0,6.988685969568033,93.01131403043196
2016-04-30,87.77080801520533,6.153159105682179,0.9792944644843111,0.0,0.0,5.096738414628163,94.90326158537184
2016-05-31,86.83737571502125,7.519012460401715,0.9396151742597965,0.0,0.0,4.7039966503172295,95.29600334968278
2016-06-30,85.19976921180532,5.860967903050185,1.714350255144731,0.0,0.0,7.224912629999751,92.77508737000024
2016-07-31,86.7391946567935,7.560516071532199,1.0180138968545676,0.0,0.0,4.682275374819731,95.31772462518026
2016-08-31,85.2362600017822,5.8782542496539145,1.7010120176489614,0.0,0.0,7.184473730914923,92.81552626908508
2016-09-30,86.4486666431784,7.599634574341839,1.0309509267817187,0.0,0.0,4.920747855698049,95.07925214430195
2016-10-31,86.75878106266165,7.446978149501886,0.997784154286957,0.0,0.0,4.7964566335494885,95.20354336645049
2016-11-30,87.31285513874238,7.308543660343848,0.9136193107236044,0.0,0.0,4.464981890190167,95.53501810980983
2016-12-31,85.3131315412964,9.27377129358922,0.8631503292885083,0.0,0.0,4.549946835825857,95.45005316417414
2017-01-31,85.36382969065347,9.243361641390543,0.8700518611742085,0.0,0.0,4.5227568067817785,95.47724319321823
2017-02-28,85.44741764771426,9.114990225890862,0.878477436517833,0.0,0.0,4.559114689877032,95.44088531012295
2017-03-31,85.36589072863099,9.184182907123363,0.8833884869171188,0.0,0.0,4.566537877328535,95.43346212267146
2017-04-30,85.30588855342732,9.35021042207202,0.8823541634081653,0.0,0.0,4.461546861092498,95.53845313890751
2017-05-31,84.81088080880784,9.811786576979458,0.8867071929368033,0.0,0.0,4.4906254212758885,95.50937457872409
2017-06-30,84.83229938637925,9.974081386792609,0.875057851761661,0.0,0.0,4.318561375066481,95.68143862493352
2017-07-31,84.4743764536371,10.27369467462789,0.8866860743700972,0.0,0.0,4.365242797364902,95.6347572026351
2017-08-31,84.94715647124995,9.956442243267784,0.8559271706978254,0.0,0.0,4.240474114784437,95.75952588521555
2017-09-30,85.00245228121814,9.924637052185986,0.8382989232961154,0.0,0.0,4.23461174329976,95.76538825670025
2017-10-31,85.21836757238167,9.80756342234427,0.8330663528914003,0.0,0.0,4.141002652382659,95.85899734761733
2017-11-30,84.96599359143782,10.039960105647443,0.8462102445897645,0.0,0.0,4.1478360583249705,95.85216394167503
2017-12-31,86.2635951990786,10.054696040311779,0.8364704522247798,0.0,0.0,4.150364207502967,97.15476169161515
2018-01-31,84.5743896290832,10.284482863996022,0.8502475994420268,0.0,0.0,4.29087990747876,95.70912009252123
2018-02-28,84.56644032677869,10.334431157990151,0.8710031670776344,0.0,0.0,4.228125348153518,95.77187465184647
2018-03-31,83.16489719374192,11.694014737327818,0.8611326291259614,0.0,0.0,4.279955439804304,95.72004456019569
2018-04-30,82.96286750765022,11.96540145434035,0.8362958923449081,0.0,0.0,4.235435145664516,95.76456485433549
2018-05-31,83.35198015160343,11.64216141409408,0.8486621370628934,0.0,0.0,4.157196297239595,95.8428037027604
2018-06-30,83.40410410610335,11.67438145521742,0.8343175837353268,0.0,0.0,4.087196854943913,95.91280314505609
2018-07-31,83.31568295841596,11.695437842473162,0.8248004652731011,0.0,0.0,4.16407873383778,95.83592126616223
2018-08-31,83.56187914273853,11.67752737247804,0.8366374130529607,0.0,0.0,3.923956071730471,96.07604392826954
2018-09-30,82.94892215071881,12.262666160568623,0.8128147849398812,0.0,0.0,3.975596903772685,96.02440309622733
2018-10-31,83.82108153839394,11.751410000267612,0.8029796136443582,0.0,0.0,3.624528847694102,96.37547115230592
2018-11-30,83.93222303550611,11.695082828080436,0.7969457905394204,0.0,0.0,3.575748345874036,96.42425165412597
2018-12-31,84.04793445412881,11.627878497404273,0.8118909278711386,0.0,0.0,3.5122961205957726,96.48770387940424
2019-01-31,84.53036510165839,11.216323230199603,0.78686557399193,0.0,0.0,3.466446094150064,96.53355390584993
2019-02-28,84.54508810555447,11.152043838309462,0.7703579575876277,0.0,0.0,3.5325100985484417,96.46748990145156
2019-03-31,84.48182158855408,11.242704334886717,0.7920696591151482,0.0,0.0,3.483404417444042,96.51659558255595
2019-04-30,84.55525049408975,11.226955642161338,0.786952293557653,0.0,0.0,3.4308415701912747,96.56915842980874
2019-05-31,84.59390012877739,11.259249892326075,0.8171578285946267,0.0,0.0,3.3296921503019217,96.67030784969809
2019-06-30,84.21071647029335,11.481227078191388,0.8213484897183974,0.0,0.0,3.4867079617968706,96.51329203820313
2019-07-31,84.5876679132796,11.197777167948992,0.8166745281152386,0.0,0.0,3.3978803906561814,96.60211960934383
2019-08-31,84.86490928002345,11.090510596857413,0.8334618583465604,0.0,0.0,3.2111182647725762,96.78888173522743
2019-09-30,84.94588972232727,11.038400558088567,0.8225813417739822,0.0,0.0,3.1931283778102046,96.80687162218982
2019-10-31,84.73186856122662,11.196217025045684,0.8147304653863392,0.0,0.0,3.257183948341363,96.74281605165864
2019-11-30,85.74624878636507,11.105054039498134,0.0,0.0,0.0,3.148697174136799,96.8513028258632
2019-12-31,85.57292398912716,11.110622135045071,0.0,0.0,0.0,3.3164538758277713,96.68354612417222
2020-01-31,86.27039713161888,10.643861640773363,0.0,0.0,0.0,3.0857412276077496,96.91425877239224
2020-02-29,86.17232796086563,10.795896562087622,0.0,0.0,0.0,3.0317754770467493,96.96822452295325
2020-03-31,86.78236109509767,10.628924306054346,0.0,0.0,0.0,2.588714598847987,97.41128540115201
2020-04-30,87.29293277466935,10.14239506590191,0.0,0.0,0.0,2.564672159428747,97.43532784057126
2020-05-31,87.21268615893318,10.11215328566411,0.0,0.0,0.0,2.6751605554027047,97.32483944459729
2020-06-30,90.78540457014051,4.734833563326447,0.0,0.0,0.0,4.479761866533028,95.52023813346696
2020-07-31,90.56319624312323,4.944799199376761,0.0,0.0,0.0,4.492004557500011,95.50799544249998
2020-08-31,90.54156135282888,4.992455621849782,0.0,0.0,0.0,4.4659830253213375,95.53401697467866
2020-09-30,87.94149265432797,9.702747625748263,0.0,0.0,0.0,2.3557597199237716,97.64424028007623
2020-10-31,87.8064841825053,9.820514912992923,0.0,0.0,0.0,2.3730009045017892,97.6269990954982
2020-11-30,87.52199361478408,9.951257633937374,0.0,0.0,0.0,2.526748751278547,97.47325124872145
2020-12-31,87.48621752232005,10.105306187437508,0.0,0.0,0.0,2.408476290242459,97.59152370975755
2021-01-31,90.66827535442825,4.855194891294765,0.0,0.0,0.0,4.476529754276979,95.52347024572302
2021-02-28,87.81533148956504,9.943338548695872,0.0,0.0,0.0,2.2413299617390816,97.7586700382609
2021-03-31,88.29793886824959,9.50406011546694,0.0,0.0,0.0,2.19800101628347,97.80199898371653
2021-04-30,89.19644648187747,9.631142578952332,0.0,0.0,0.0,1.1724109391702149,98.82758906082981
2021-05-31,89.15835382965821,9.668752620223412,0.0,0.0,0.0,1.1728935501183595,98.82710644988163
2021-06-30,89.52105335036423,9.325698412027153,0.0,0.0,0.0,1.1532482376086421,98.84675176239138
2021-07-31,89.45615352811602,9.414565679906348,0.0,0.0,0.0,1.1292807919776215,98.87071920802238
2021-08-31,89.65861157617955,9.212496519741663,0.0,0.0,0.0,1.128891904078784,98.87110809592122
2021-09-30,89.19313487962847,9.354290210466592,0.0,0.0,0.0,1.4525749099049188,98.54742509009506
2021-10-31,89.34524200807964,9.206857344286586,0.0,0.0,0.0,1.4479006476337803,98.55209935236623
2021-11-30,89.74864313800865,8.899989495518938,0.0,0.0,0.0,1.3513673664724069,98.64863263352758
2021-12-31,89.44073437141537,9.228619590711816,0.0,0.0,0.0,1.3513673664724069,98.66935396212719
2022-01-31,89.8026353636551,8.86103390606263,0.0,0.0,0.0,1.336330730282265,98.66366926971773
2022-02-28,89.18787113164069,9.18161602276892,0.0,0.0,0.0,1.6305128455904025,98.36948715440961
2022-03-31,88.37475731643863,9.084062500905135,0.0,0.0,0.0,2.5411801826562423,97.45881981734377
2022-04-30,88.77151218580991,8.698074128532621,0.0,0.0,0.0,2.530413685657471,97.46958631434252
2022-05-31,88.76513675875482,8.693783001302435,0.0,0.0,0.0,2.5410802399427257,97.45891976005726
2022-06-30,89.11452940875382,8.481157119961322,0.0,0.0,0.0,2.4043134712848517,97.59568652871515
